num_rules,average_rule_len,average_rule_usage,proportional_terminal_char,spam
293,5.11945,4.31741,0.352,0
410,4.86585,4.41951,0.297243,0
92,5.34783,3.55435,0.522358,0
126,5.16667,3.73016,0.471582,0
390,4.44872,3.97949,0.330259,0
99,4.89899,3.60606,0.468041,0
61,5.77049,3.62295,0.545455,0
179,4.88827,3.86592,0.413714,0
63,6.38095,3.66667,0.58209,0
70,5.92857,3.48571,0.580723,0
30,6,3.1,0.65,0
126,5.02381,3.61111,0.480253,0
12,9.16667,3,0.781818,0
121,5.27273,3.6281,0.501567,0
101,5.34653,3.74257,0.487037,0
38,6.65789,3.26316,0.660079,0
154,4.88312,3.68831,0.449468,0
117,5.08547,3.7265,0.463866,0
272,4.97794,4.17279,0.362629,0
245,5.01633,4.19592,0.362897,0
296,4.8277,4.18243,0.340798,0
55,5.92727,3.54545,0.570552,0
17,8.41176,3.17647,0.741259,0
130,5.43077,3.87692,0.470255,0
73,6.0411,3.91781,0.517007,0
132,5.25,3.81818,0.463203,0
40,6.475,3.45,0.621622,0
88,5.56818,3.70455,0.514286,0
90,5.41111,3.63333,0.513347,0
39,6.07692,3.35897,0.611814,0
197,4.71574,3.86294,0.392896,0
81,5.64198,3.71605,0.5186,0
46,5.65217,3.26087,0.6,0
114,5.41228,3.85088,0.473258,0
90,5.52222,3.8,0.492958,0
51,5.4902,3.17647,0.603571,0
25,7.92,3.28,0.712121,0
49,6.12245,3.63265,0.57,0
80,5.6,3.75,0.508929,0
106,4.81132,3.5283,0.47451,0
85,5.02353,3.42353,0.517564,0
435,4.73793,4.36782,0.28918,0
53,5.60377,3.37736,0.575758,0
293,4.77816,4.18771,0.332857,0
478,4.78452,4.46025,0.276782,0
375,4.85067,4.312,0.317207,0
136,4.72794,3.68382,0.432348,0
65,4.84615,3.26154,0.533333,0
29,6.62069,3.17241,0.671875,0
7,12,2.85714,0.845238,0
112,5.21429,3.57143,0.506849,0
96,5.41667,3.65625,0.509615,0
61,6.42623,3.65574,0.586735,0
8,10.625,3.125,0.8,0
118,4.83898,3.65254,0.451839,0
32,6.6875,3.34375,0.649533,0
58,5.68966,3.34483,0.587879,0
79,5.43038,3.46835,0.545455,0
30,7.43333,3.2,0.704036,0
40,5.875,3.35,0.6,0
12,8.91667,2.83333,0.794393,0
203,4.87685,4.03941,0.376768,0
55,5.76364,3.52727,0.561514,0
94,5.2234,3.64894,0.492872,0
67,4.8806,3.35821,0.51682,0
68,5.64706,3.48529,0.559896,0
69,5.17391,3.36232,0.543417,0
34,5.5,3.08824,0.620321,0
317,4.44795,4.00631,0.324113,0
87,5.37931,3.50575,0.534188,0
365,4.34521,4.05205,0.297604,0
126,4.93651,3.6746,0.458199,0
50,5.14,3.28,0.55642,0
4,13,2.5,0.884615,0
69,5.2029,3.44928,0.529248,0
247,5.03239,4.25101,0.353982,0
208,5.00481,4.10577,0.379443,0
405,4.3037,4.04691,0.292025,0
7,8.28571,2.71429,0.793103,0
54,5.68519,3.38889,0.579805,0
12,10,3.08333,0.791667,0
46,5.80435,3.32609,0.599251,0
172,4.64535,3.81395,0.394243,0
63,5.79365,3.57143,0.556164,0
43,6.06977,3.46512,0.59387,0
99,5.82828,3.77778,0.523397,0
58,5.98276,3.48276,0.585014,0
18,8.5,3.22222,0.738562,0
138,5.07971,3.84783,0.439372,0
17,9.05882,3.29412,0.746753,0
70,5.22857,3.35714,0.54918,0
53,5.83019,3.37736,0.592233,0
5,16.2,2.6,0.901235,0
49,6.16327,3.46939,0.599338,0
304,4.83224,4.16776,0.344452,0
8,9.75,2.875,0.807692,0
452,4.95133,4.48894,0.295353,0
57,5.36842,3.35088,0.562092,0
100,4.52,3.41,0.466814,0
68,5.55882,3.44118,0.560847,0
19,5.78947,3,0.654545,0
186,4.44086,3.6129,0.411622,0
63,6.04762,3.66667,0.559055,0
24,7.33333,3.20833,0.698864,0
76,5.11842,3.44737,0.521851,0
4,18.5,2.5,0.918919,0
75,4.89333,3.4,0.509537,0
27,7.18519,3.14815,0.701031,0
174,4.81609,3.75862,0.427208,0
63,5.95238,3.49206,0.581333,0
30,6.03333,3.33333,0.61326,0
134,5.11194,3.70896,0.470073,0
68,5.29412,3.48529,0.530556,0
31,7.25806,3.25806,0.688889,0
68,5.69118,3.51471,0.55814,0
29,6.62069,3.37931,0.640625,0
11,9.90909,3.09091,0.788991,0
16,6.625,2.875,0.716981,0
8,9.625,2.875,0.805195,0
145,5.28966,3.86207,0.458931,0
113,5.62832,4,0.466981,0
147,5.51701,3.92517,0.46979,0
32,6.1875,3.0625,0.666667,0
94,5.61702,3.84043,0.494318,0
124,4.68548,3.55645,0.454389,0
223,4.69058,3.81614,0.399618,0
248,4.61694,3.95565,0.359825,0
160,5.3625,3.88125,0.462704,0
480,4.29375,4.05,0.289665,0
35,5.91429,3.11429,0.642512,0
33,6,3.15152,0.641414,0
8,9.75,2.875,0.807692,0
24,6.04167,3.29167,0.62069,0
228,4.9693,4.2193,0.352162,0
57,5.57895,3.40351,0.569182,0
71,5.87324,3.77465,0.527578,0
307,4.5114,4.02932,0.32852,0
349,4.91117,4.33811,0.320303,0
80,5.0875,3.5125,0.506143,0
58,6.08621,3.60345,0.572238,0
56,5.33929,3.44643,0.541806,0
8,9.625,2.875,0.805195,0
120,5.61667,3.81667,0.498516,0
79,5.25316,3.39241,0.544578,0
48,5.58333,3.39583,0.570896,0
73,5,3.45205,0.509589,0
77,5.62338,3.66234,0.526559,0
35,6.68571,3.48571,0.628205,0
27,7.74074,3.48148,0.679426,0
554,4.29603,4.11913,0.27395,0
227,5.10573,4.17621,0.377912,0
311,4.93248,4.21222,0.348761,0
303,5.05941,4.26403,0.35486,0
409,5.17604,4.58191,0.307983,0
171,4.63158,3.84795,0.385101,0
55,5.90909,3.38182,0.596923,0
15,7.93333,3.13333,0.731092,0
9,8.88889,2.88889,0.7875,0
18,6.05556,2.88889,0.688073,0
8,9.625,2.875,0.805195,0
207,4.7343,3.89372,0.388776,0
19,6.89474,3.21053,0.679389,0
65,5.36923,3.46154,0.541547,0
124,5.54032,3.92742,0.471616,0
14,7.21429,2.92857,0.732673,0
76,5.42105,3.52632,0.533981,0
333,5.35435,4.54655,0.337633,0
83,5.6747,3.59036,0.543524,0
3,13.6667,2.33333,0.902439,0
25,6.88,3.28,0.668605,0
16,8.375,3.0625,0.753731,0
8,9.625,2.875,0.805195,0
14,6.35714,2.92857,0.696629,0
18,6.11111,2.88889,0.690909,0
63,5.01587,3.46032,0.509494,0
115,4.96522,3.70435,0.455342,0
34,6.61765,3.29412,0.653333,0
614,4.60423,4.46906,0.246551,0
78,5.5641,3.53846,0.543779,0
22,7.95455,3.22727,0.72,0
9,9.77778,2.77778,0.818182,0
14,7.5,2.85714,0.752381,0
110,5.16364,3.63636,0.489437,0
48,5.77083,3.47917,0.570397,0
124,4.98387,3.6371,0.470874,0
90,5.25556,3.54444,0.515856,0
55,5.36364,3.29091,0.572881,0
30,6.1,3.33333,0.617486,0
27,8,3.37037,0.703704,0
96,5.58333,3.98958,0.464552,0
104,5.54808,3.95192,0.467938,0
15,7.93333,3.13333,0.731092,0
83,5.26506,3.53012,0.519451,0
62,5.67742,3.6129,0.539773,0
8,9.625,2.875,0.805195,0
29,5.62069,3.10345,0.625767,0
51,5.98039,3.54902,0.57377,0
46,6.06522,3.3913,0.605735,0
30,5.9,3.3,0.610169,0
34,5.97059,3.38235,0.600985,0
30,6.33333,3.36667,0.626316,0
149,4.98658,3.79866,0.438762,0
208,5.21635,4.14423,0.397235,0
119,5.18487,3.86555,0.447326,0
8,9.625,2.875,0.805195,0
14,7.42857,2.85714,0.75,0
31,6.58065,3.19355,0.666667,0
117,5.05128,3.52991,0.499154,0
66,5.57576,3.66667,0.521739,0
28,7.03571,3.32143,0.670051,0
25,6.84,3.36,0.654971,0
13,7.69231,2.84615,0.76,0
8,9.75,2.875,0.807692,0
22,8.22727,3.13636,0.740331,0
13,8.69231,2.92308,0.778761,0
223,4.57848,3.7713,0.394711,0
151,5.10596,3.83444,0.444877,0
191,4.91099,4.01047,0.386994,0
137,4.84672,3.75912,0.430723,0
178,5.23596,3.84831,0.456009,0
66,5.19697,3.37879,0.542274,0
13,9.07692,3.15385,0.762712,0
8,9.625,2.875,0.805195,0
16,6.75,2.875,0.722222,0
88,5.05682,3.46591,0.51236,0
233,5.0515,4.1588,0.374681,0
102,4.84314,3.47059,0.489879,0
65,5.61538,3.49231,0.556164,0
70,5.8,3.51429,0.566502,0
36,5.94444,3.36111,0.602804,0
54,6.07407,3.5,0.588415,0
106,5,3.53774,0.492453,0
131,4.37405,3.45802,0.438045,0
8,9.625,2.875,0.805195,0
17,6.41176,2.94118,0.697248,0
179,5.15642,3.91061,0.435536,0
10,9.9,2.9,0.808081,0
22,7,3.40909,0.655844,0
88,5.64773,3.81818,0.501006,0
31,6.35484,3.32258,0.634518,0
47,6.29787,3.55319,0.594595,0
133,5.35338,3.87218,0.463483,0
80,5.825,3.75,0.527897,0
10,10.1,3,0.80198,0
7,11.7143,2.85714,0.841463,0
53,5.09434,3.39623,0.52963,0
50,5.42,3.32,0.571956,0
80,5.2875,3.5625,0.515366,0
109,5.22018,3.63303,0.495606,0
9,8.77778,2.77778,0.797468,0
25,5.88,3.08,0.646259,0
169,4.99408,3.82249,0.434834,0
89,5.4382,3.60674,0.520661,0
28,6.57143,3.28571,0.652174,0
34,5.35294,3.23529,0.582418,0
32,5.9375,3.28125,0.615789,0
43,5.69767,3.39535,0.579592,0
46,6.06522,3.3913,0.605735,0
9,8.88889,2.77778,0.8,0
7,12,2.71429,0.857143,0
327,5.12844,4.33028,0.350626,0
23,6.95652,3.13043,0.69375,0
108,5.18519,3.58333,0.501786,0
41,6.36585,3.53659,0.601533,0
80,5.65,3.7125,0.519912,0
87,5.24138,3.56322,0.510965,0
27,6.59259,3.33333,0.646067,0
75,5.54667,3.56,0.538462,0
34,5.67647,3.29412,0.595855,0
109,5.56881,3.95413,0.469522,0
9,8.77778,2.77778,0.797468,0
15,6.6,2.86667,0.717172,0
297,5.12458,4.33333,0.34954,0
191,5,3.93717,0.412565,0
46,5.97826,3.43478,0.592727,0
79,5.4557,3.6962,0.5058,0
154,5.0974,3.88961,0.433121,0
4,14,2.5,0.892857,0
62,6.29032,3.67742,0.574359,0
165,5.1697,4,0.419695,0
263,4.85171,4.09506,0.362069,0
211,4.98104,4.08057,0.381541,0
326,4.85276,4.1411,0.352718,0
95,5.43158,3.91579,0.463178,0
90,5.3,3.6,0.509434,0
36,5.72222,3.30556,0.597087,0
87,5.32184,3.54023,0.522678,0
131,4.8855,3.67939,0.451562,0
156,5.25,3.95513,0.437118,0
4,12.75,2.5,0.882353,0
13,8.84615,3,0.773913,0
9,8.77778,2.77778,0.797468,0
12,7.83333,2.83333,0.765957,0
76,5.43421,3.55263,0.530266,0
46,6.1087,3.41304,0.604982,0
46,5.58696,3.34783,0.579767,0
173,4.79191,3.80925,0.413752,0
214,4.76168,3.81776,0.408243,0
191,4.65969,3.78534,0.402247,0
29,6.72414,3.10345,0.687179,0
68,5.04412,3.27941,0.548105,0
9,9.66667,2.88889,0.804598,0
11,8.45455,2.90909,0.774194,0
41,6.65854,3.53659,0.619048,0
92,5.69565,3.78261,0.51145,0
236,4.83051,4.05508,0.367544,0
33,5.69697,3.09091,0.632979,0
145,5.37241,3.93793,0.453145,0
47,5.6383,3.29787,0.592453,0
118,5.04237,3.66949,0.470588,0
34,6.23529,3.17647,0.650943,0
9,8.77778,2.77778,0.797468,0
26,5.34615,3.11538,0.604317,0
168,4.82143,3.70833,0.438272,0
79,5.59494,3.46835,0.558824,0
123,4.90244,3.72358,0.444444,0
14,6.35714,3,0.685393,0
64,6.04688,3.54688,0.578811,0
23,7.3913,3.30435,0.688235,0
454,4.95595,4.46256,0.301333,0
9,8.77778,2.77778,0.797468,0
17,7.70588,2.94118,0.748092,0
89,5.34831,3.65169,0.504202,0
17,7.17647,2.94118,0.729508,0
26,6.46154,3.30769,0.642857,0
356,4.77809,4.19944,0.330394,0
123,4.77236,3.49593,0.477002,0
139,4.98561,3.63309,0.471861,0
18,8.88889,3.11111,0.7625,0
129,4.68217,3.64341,0.43543,0
148,5.11486,3.72297,0.467635,0
46,5.32609,3.28261,0.571429,0
49,5.69388,3.5102,0.55914,0
269,4.58364,3.92565,0.361719,0
71,5.42254,3.49296,0.54026,0
86,5.16279,3.4186,0.531532,0
57,5.84211,3.52632,0.567568,0
176,5.13636,3.92614,0.43031,0
129,4.65891,3.56589,0.449251,0
56,6.14286,3.58929,0.578488,0
9,8.77778,2.77778,0.797468,0
13,7.69231,2.84615,0.76,0
110,4.53636,3.54545,0.438878,0
82,5.14634,3.56098,0.50237,0
178,5.1236,4.02247,0.410088,0
106,5.64151,3.85849,0.493311,0
112,5.53571,3.82143,0.490323,0
270,4.67407,3.98148,0.362124,0
62,5.37097,3.40323,0.552553,0
44,5.81818,3.43182,0.582031,0
217,4.53917,3.76959,0.389848,0
187,4.75936,3.87701,0.395506,0
69,5.97101,3.53623,0.575243,0
21,7.52381,3.33333,0.689873,0
57,6.05263,3.57895,0.573913,0
58,5.7931,3.41379,0.583333,0
8,9.75,2.875,0.807692,0
13,7.53846,2.84615,0.755102,0
27,6.37037,3.14815,0.662791,0
69,5.17391,3.3913,0.537815,0
63,5.39683,3.50794,0.535294,0
23,6.82609,3.17391,0.681529,0
16,8.0625,3.0625,0.744186,0
23,7.13043,3.26087,0.682927,0
12,9.08333,3,0.779817,0
362,4.78177,4.25967,0.318313,0
253,4.75099,4.03953,0.360233,0
78,5.39744,3.61538,0.515439,0
29,6.24138,3.24138,0.640884,0
8,9.75,2.75,0.820513,0
14,7.21429,2.85714,0.742574,0
141,5.35461,3.88652,0.460927,0
13,9,3,0.777778,0
64,5.28125,3.42188,0.54142,0
37,6.54054,3.51351,0.615702,0
13,8.38462,3.07692,0.752294,0
30,5.3,3.13333,0.597484,0
44,5.63636,3.15909,0.616935,0
8,9.875,2.75,0.822785,0
21,5.7619,2.95238,0.661157,0
71,5.67606,3.64789,0.533499,0
70,5.38571,3.51429,0.533156,0
36,6.13889,3.16667,0.647059,0
8,9.75,2.75,0.820513,0
12,8.41667,2.83333,0.782178,0
16,6.6875,3,0.700935,0
8,10.5,2.75,0.833333,0
127,5.04724,3.74803,0.455538,0
39,6.17949,3.25641,0.634855,0
8,9.875,2.75,0.822785,0
14,7.35714,3,0.728155,0
745,4.54362,4.45503,0.239586,0
54,5.53704,3.46296,0.555184,0
88,5.09091,3.40909,0.526786,0
79,5.46835,3.43038,0.555556,0
40,6.5,3.325,0.642308,0
33,6.60606,3.24242,0.66055,0
53,5.56604,3.43396,0.562712,0
9,10.2222,2.77778,0.826087,0
21,5.90476,3.04762,0.653226,0
28,7.78571,3.53571,0.674312,0
262,4.97328,4.18702,0.359171,0
408,4.97549,4.51225,0.294089,0
8,9.75,2.75,0.820513,0
16,6.5,3.0625,0.682692,0
133,5.57895,3.96992,0.467655,0
877,4.49487,4.47206,0.227549,0
104,5.20192,3.51923,0.515712,0
54,5.48148,3.2037,0.597973,0
112,5.11607,3.5625,0.499127,0
59,5.40678,3.20339,0.592476,0
178,4.80899,3.8764,0.401869,0
31,6.19355,3.19355,0.645833,0
56,6.14286,3.66071,0.56686,0
43,6.30233,3.27907,0.638376,0
16,6.625,2.875,0.716981,0
8,9.75,2.75,0.820513,0
178,5.15169,4.01685,0.414395,0
62,6.53226,3.79032,0.57284,0
39,6.89744,3.61538,0.620818,0
31,6.32258,3.29032,0.637755,0
79,5.44304,3.67089,0.509302,0
69,6.10145,3.78261,0.543943,0
173,5.31214,4.01734,0.431991,0
191,4.93194,3.95812,0.400212,0
16,7.375,3.0625,0.720339,0
8,9.75,2.75,0.820513,0
16,6.625,2.875,0.716981,0
387,4.83979,4.33333,0.311265,0
42,5.80952,3.40476,0.586066,0
9,10.2222,2.88889,0.815217,0
20,7.35,3,0.727891,0
33,6.72727,3.21212,0.671171,0
157,4.94904,3.89172,0.415701,0
13,7.61538,2.84615,0.757576,0
9,9.66667,2.77778,0.816092,0
70,5.42857,3.54286,0.531579,0
364,4.77747,4.28571,0.312248,0
65,5.49231,3.49231,0.546218,0
111,4.75676,3.5045,0.473485,0
87,5.11494,3.51724,0.507865,0
54,5.16667,3.2963,0.555556,0
45,6.31111,3.71111,0.570423,0
76,5.53947,3.63158,0.524941,0
20,7.2,3.15,0.701389,0
124,5.31452,3.79032,0.474962,0
80,6.0875,3.5875,0.574949,0
202,5.13366,4.08911,0.398264,0
119,4.60504,3.52101,0.452555,0
26,5.26923,3.11538,0.59854,0
8,9.875,2.75,0.822785,0
202,5.13366,4.08911,0.398264,0
254,4.67717,4,0.358586,0
3,10,2.33333,0.866667,0
59,5.49153,3.49153,0.546296,0
105,5.24762,3.8,0.466425,0
8,9.75,2.75,0.820513,0
15,6.93333,3,0.711538,0
159,5.08176,3.87421,0.434406,0
10,9.4,2.8,0.808511,0
14,7.42857,3,0.730769,0
66,5.92424,3.5303,0.57289,0
77,5.28571,3.46753,0.53317,0
215,5.1907,4.33953,0.356631,0
677,5.29099,4.9483,0.253769,0
614,4.73127,4.57655,0.244062,0
102,5.38235,3.67647,0.502732,0
201,5.03483,3.96517,0.411067,0
12,7.75,2.83333,0.763441,0
13,7.53846,2.92308,0.744898,0
201,5.03483,3.96517,0.411067,0
145,4.97241,3.8,0.436893,0
48,6.08333,3.375,0.609589,0
45,6.06667,3.33333,0.615385,0
9,8.77778,2.77778,0.797468,0
13,7.53846,3,0.734694,0
79,5.48101,3.55696,0.533487,0
220,4.9,3.97273,0.393321,0
37,5.97297,3.2973,0.615385,0
38,6.26316,3.39474,0.617647,0
39,6.25641,3.4359,0.610656,0
110,5.18182,3.59091,0.5,0
29,6.44828,3.13793,0.668449,0
52,6.71154,3.78846,0.584527,0
100,5.27,3.52,0.521822,0
62,5.72581,3.5,0.56338,0
71,5.12676,3.35211,0.541209,0
25,5.2,3.04,0.607692,0
221,4.37104,3.71041,0.379917,0
83,5.71084,3.6988,0.527426,0
62,5.59677,3.48387,0.556196,0
99,5.38384,3.62626,0.512195,0
19,6.84211,3.10526,0.692308,0
10,9.5,2.8,0.810526,0
9,8.77778,2.77778,0.797468,0
16,6.6875,3.0625,0.691589,0
47,6.29787,3.44681,0.611486,0
81,5.60494,3.7037,0.517621,0
38,5.26316,3.07895,0.605,0
191,4.45026,3.67539,0.398824,0
194,5.17526,4.05155,0.410359,0
29,6.7931,3.2069,0.675127,0
30,7.43333,3.46667,0.668161,0
337,5.02967,4.40653,0.322714,0
9,8.77778,2.77778,0.797468,0
16,6.5,3,0.692308,0
2,16.5,2,0.939394,0
39,6,3.38462,0.602564,0
60,5.8,3.48333,0.571839,0
17,9.23529,3.23529,0.757962,0
108,5.40741,3.75,0.491438,0
181,4.8895,3.79558,0.428249,0
75,5.54667,3.50667,0.548077,0
151,5.21192,3.89404,0.444727,0
49,6.65306,3.4898,0.625767,0
26,6.34615,3.26923,0.642424,0
9,8.77778,2.77778,0.797468,0
16,6.4375,2.9375,0.699029,0
49,6.65306,3.4898,0.625767,0
76,5.89474,3.68421,0.544643,0
24,6.75,3.08333,0.691358,0
326,4.22086,3.89264,0.31468,0
9,8.77778,2.77778,0.797468,0
15,7.06667,2.93333,0.726415,0
189,4.7619,3.77778,0.416667,0
153,5.18954,3.81699,0.457179,0
159,5.20126,3.88679,0.444982,0
170,5.12353,3.86471,0.440873,0
162,5.0679,3.82716,0.442144,0
860,4.47791,4.45,0.229551,0
867,4.45444,4.44637,0.226308,0
144,5.09028,3.70833,0.46794,0
433,4.77136,4.29792,0.308809,0
446,5.08296,4.62108,0.287605,0
17,9.23529,3.23529,0.757962,0
172,4.72093,3.6686,0.434729,0
54,5.64815,3.31481,0.590164,0
522,5.01149,4.37165,0.327217,0
90,5.5,3.8,0.490909,0
72,5.75,3.45833,0.572464,0
29,6.51724,3.17241,0.666667,0
62,4.85484,3.27419,0.531561,0
10,9.5,2.8,0.810526,0
102,5.07843,3.71569,0.465251,0
35,4.71429,3.14286,0.545455,0
62,4.85484,3.27419,0.531561,0
379,4.62797,4.2533,0.297035,0
186,4.83871,3.8871,0.403333,0
209,4.63158,3.90431,0.372934,0
183,4.81967,3.91803,0.394558,0
180,5.01111,3.98333,0.404656,0
147,4.97959,3.82993,0.431694,0
85,5.38824,3.65882,0.50655,0
114,5.50877,3.90351,0.47293,0
174,4.83333,3.75287,0.43044,0
126,5.22222,3.7381,0.475684,0
25,6.88,3.32,0.662791,0
101,5.15842,3.57426,0.50096,0
63,5.55556,3.36508,0.574286,0
18,6.83333,2.94444,0.715447,0
121,5.00826,3.78512,0.443894,0
8,10,2.75,0.825,0
15,6.86667,2.86667,0.728155,0
266,4.58647,4.01128,0.343443,0
17,9.23529,3.23529,0.757962,0
20,6.8,2.9,0.720588,0
26,6,3.15385,0.641026,0
102,5.43137,3.88235,0.469314,0
8,10,2.75,0.825,0
173,5.33526,3.94798,0.447454,0
81,5.76543,3.5679,0.554604,0
44,6.11364,3.29545,0.624535,0
292,4.66438,4.06507,0.342878,0
17,9.23529,3.23529,0.757962,0
123,4.97561,3.6748,0.462418,0
157,4.81529,3.77707,0.42328,0
26,6.46154,3.23077,0.654762,0
8,10,2.75,0.825,0
18,6,2.94444,0.675926,0
86,5.66279,3.67442,0.527721,0
15,6.86667,2.86667,0.728155,0
8,10,2.75,0.825,0
17,7.76471,3.35294,0.69697,0
64,5.5,3.51562,0.542614,0
6,11.8333,3,0.830986,0
20,7.35,3.05,0.721088,0
42,5.78571,3.2381,0.613169,0
10,8.1,3.3,0.716049,0
8,9.75,2.75,0.820513,0
33,4.63636,3.0303,0.562092,0
8,10.125,2.75,0.82716,0
203,5.0936,4.0197,0.407157,0
247,4.86235,3.98381,0.386345,0
16,8,3,0.75,0
129,4.71318,3.63566,0.440789,0
81,5.08642,3.50617,0.507282,0
8,10,2.75,0.825,0
45,6.24444,3.53333,0.594306,0
120,4.775,3.69167,0.4363,0
65,5.81538,3.55385,0.560847,0
75,5.36,3.54667,0.524876,0
11,9.63636,2.81818,0.811321,0
8,10,2.75,0.825,0
52,5.76923,3.48077,0.57,0
204,4.4951,3.76961,0.38386,0
164,4.71341,3.79878,0.40621,0
167,5.05389,3.93413,0.419431,0
353,4.93768,4.32861,0.325875,0
17,9.23529,3.23529,0.757962,0
139,5.43165,3.89928,0.466225,0
10,9.7,2.8,0.814433,0
21,6.90476,3.2381,0.675862,0
7,11.7143,2.71429,0.853659,0
15,6.86667,2.86667,0.728155,0
45,4.88889,3.17778,0.554545,0
142,5.11972,3.80282,0.452545,0
94,5.85106,3.71277,0.536364,0
130,5.54615,3.8,0.495146,0
17,9.82353,3.23529,0.772455,0
214,4.66355,3.85514,0.387776,0
244,4.96721,4.04098,0.387789,0
95,5.42105,3.68421,0.504854,0
107,5.3271,3.70093,0.492982,0
169,5.08876,3.90533,0.42907,0
17,6.29412,2.88235,0.700935,0
8,10,2.75,0.825,0
337,4.56973,4.0178,0.33961,0
309,4.34951,3.88026,0.337798,0
187,5.10695,3.91444,0.429319,0
81,6.09877,3.65432,0.564777,0
77,4.96104,3.4026,0.515707,0
8,11.25,3.25,0.8,0
40,4.375,3.025,0.537143,0
10,8.9,2.9,0.786517,0
34,4.58824,3,0.564103,0
8,10,2.75,0.825,0
9,9.11111,2.88889,0.792683,0
21,8.57143,3.47619,0.711111,0
17,7.11765,3.23529,0.68595,0
207,4.27053,3.68599,0.371041,0
17,9.23529,3.23529,0.757962,0
20,7.25,2.95,0.731034,0
19,5.94737,2.94737,0.672566,0
31,7.16129,3.45161,0.657658,0
24,7.41667,3.29167,0.691011,0
135,5.05926,3.71852,0.462665,0
111,5.01802,3.62162,0.477558,0
107,5.17757,3.66355,0.48556,0
29,7.48276,3.27586,0.695853,0
8,10,2.75,0.825,0
19,5.52632,2.89474,0.657143,0
75,5.18667,3.46667,0.524422,0
108,5.81481,3.93519,0.495223,0
44,6.45455,3.5,0.612676,0
16,7.8125,3.125,0.728,0
8,10,2.75,0.825,0
19,5.52632,2.89474,0.657143,0
16,7.8125,3.125,0.728,0
27,6.40741,3.22222,0.653179,0
103,4.99029,3.48544,0.501946,0
9,9.88889,2.77778,0.820225,0
12,7.75,2.83333,0.763441,0
36,6.08333,3.27778,0.625571,0
206,5,3.99029,0.401942,0
50,6.36,3.46,0.613208,0
17,9.23529,3.23529,0.757962,0
36,7.36111,3.77778,0.622642,0
9,9,2.77778,0.802469,0
27,5.33333,3.07407,0.611111,0
439,4.36219,4.03872,0.303394,0
414,4.33816,4.03865,0.299555,0
368,4.33967,3.96739,0.316218,0
349,4.36676,3.95989,0.322178,0
138,4.71014,3.67391,0.432308,0
206,4.6699,3.84466,0.390852,0
142,4.94366,3.76056,0.441595,0
115,4.89565,3.62609,0.463588,0
494,5.35628,4.83603,0.283825,0
64,5.125,3.54688,0.503049,0
40,5.1,3.2,0.568627,0
35,5.42857,3.14286,0.605263,0
9,9,2.77778,0.802469,0
17,6.29412,2.94118,0.691589,0
5,12.8,2.6,0.875,0
306,4.8268,4.12092,0.353419,0
169,4.95266,3.89349,0.415771,0
4,13.25,2.5,0.886792,0
224,4.56696,3.89286,0.366569,0
92,5.26087,3.47826,0.528926,0
29,6.82759,3.10345,0.691919,0
9,9,2.77778,0.802469,0
58,5.51724,3.55172,0.5375,0
73,5.57534,3.67123,0.520885,0
260,4.62308,4.03077,0.344426,0
109,5.53211,3.78899,0.495854,0
9,9,2.77778,0.802469,0
17,6.70588,2.94118,0.710526,0
72,5.58333,3.38889,0.572139,0
58,5.82759,3.53448,0.565089,0
102,5.69608,3.60784,0.542169,0
118,5.16949,3.67797,0.481967,0
113,5.13274,3.62832,0.487931,0
65,5.89231,3.46154,0.582245,0
90,5.42222,3.64444,0.512295,0
108,5.27778,3.62963,0.501754,0
36,5.33333,3.08333,0.609375,0
145,4.91034,3.68966,0.452247,0
90,5.05556,3.48889,0.507692,0
86,5.30233,3.65116,0.5,0
32,6.96875,3.375,0.659193,0
70,5.25714,3.35714,0.55163,0
9,9,2.77778,0.802469,0
16,7.0625,3,0.716814,0
23,6.86957,3.26087,0.670886,0
86,5.30233,3.65116,0.5,0
32,6.96875,3.375,0.659193,0
257,5.12451,4.1323,0.388762,0
27,7,3.22222,0.68254,0
25,6.72,3.2,0.672619,0
29,5.2069,3.06897,0.602649,0
154,5.12987,3.75974,0.462025,0
237,4.97468,3.87342,0.422392,0
41,6.2439,3.43902,0.609375,0
77,5.11688,3.44156,0.522843,0
147,4.86395,3.80952,0.422378,0
35,6.51429,3.17143,0.666667,0
57,6.31579,3.78947,0.558333,0
257,4.59144,3.88716,0.371186,0
40,6.6,3.625,0.602273,0
8,10,2.75,0.825,0
15,7,2.86667,0.733333,0
136,5.40441,3.79412,0.482993,0
40,6.6,3.625,0.602273,0
91,5.0989,3.51648,0.506466,0
181,4.88398,3.89503,0.40724,0
220,4.53182,3.86818,0.367101,0
231,4.80087,4,0.375113,0
34,6.02941,3.05882,0.658537,0
8,11.5,3,0.826087,0
101,5.36634,3.58416,0.51845,0
61,5.77049,3.5082,0.565341,0
94,5.60638,3.55319,0.544592,0
131,5.28244,3.70229,0.488439,0
15,9.06667,3.06667,0.772059,0
46,6,3.32609,0.612319,0
19,6.68421,2.89474,0.716535,0
173,5.0289,3.89595,0.424138,0
8,10,2.75,0.825,0
90,5.45556,3.65556,0.513238,0
61,5.77049,3.5082,0.565341,0
94,5.60638,3.55319,0.544592,0
131,5.28244,3.70229,0.488439,0
15,9.06667,3.06667,0.772059,0
165,5.01212,3.92121,0.41717,0
43,5.44186,3.32558,0.57265,0
39,6.33333,3.23077,0.647773,0
10,8.3,2.8,0.783133,0
