num_rules,average_rule_length,average_rule_usage,stddev_rule_length,stddev_rule_usage,proportion_terminal_characters,spam
199,5,4.03518,38.8847,2.24364,0.218802,0
87,4.98851,3.3908,24.2831,1.45315,0.342424,0
232,4.83621,4.11638,37.9892,2.38336,0.187324,0
224,5.04464,4.21429,40.7875,2.51577,0.191053,0
80,5.4625,3.6125,29.3176,1.63931,0.399299,0
223,5.01794,4.16592,38.6769,2.6985,0.180035,0
66,6.10606,3.62121,30.8811,1.66756,0.457256,0
39,6.33333,3.4359,17.1469,1.34536,0.339286,0
296,4.91554,4.26689,47.5746,2.90847,0.185905,0
493,4.85801,4.51116,56.5923,3.56003,0.125212,0
57,5.42105,3.31579,21.7626,1.26571,0.415493,0
37,6.64865,3.2973,24.7705,1.32267,0.549488,0
57,5.38596,3.42105,19.9919,1.57221,0.328794,0
6,11,2.66667,14.7422,1.24722,0.691358,0
59,6.50847,3.61017,30.3088,1.62102,0.433145,0
32,6.5625,3.375,23.7946,1.51554,0.515385,0
113,5.24779,3.73451,31.4602,1.86499,0.301807,0
38,5.89474,3.26316,17.816,1.29135,0.370968,0
41,5.58537,3.31707,16.1426,1.28669,0.357333,0
147,4.97959,3.78912,33.0315,1.79087,0.288272,0
34,6.47059,3.41176,19.093,1.39574,0.371968,0
105,5.53333,3.78095,33.0074,1.86946,0.354601,0
82,5.32927,3.40244,25.7744,1.53702,0.313725,0
34,6.52941,3.38235,19.0853,1.3723,0.374005,0
65,5.49231,3.49231,26.5725,1.60406,0.397959,0
155,5.03226,3.87742,32.0158,2.08786,0.253992,0
98,5.2449,3.55102,23.5476,1.67285,0.262687,0
36,6.41667,3.36111,21.4313,1.35714,0.414773,0
55,5.78182,3.52727,26.0277,1.5416,0.437653,0
93,5.10753,3.46237,24.2392,1.50311,0.29927,0
36,6.36111,3.55556,24.1295,1.49897,0.485816,0
6,12.1667,2.66667,22.7334,1.24722,0.863014,0
153,4.98693,3.84967,32.4619,1.99762,0.205402,0
120,4.64167,3.55,24.0734,1.38353,0.272826,0
31,6.32258,3.25806,18.3872,1.25641,0.453237,0
4,8.25,2.75,8.1968,1.47902,0.604651,0
201,5.22388,4.1393,40.6605,2.60987,0.237125,0
38,6.15789,3.42105,17.7401,1.36943,0.345499,0
151,4.78146,3.66887,29.6782,1.88132,0.23806,0
94,5.32979,3.6383,28.403,1.79153,0.319848,0
71,5.1831,3.29577,24.2535,1.27704,0.413306,0
71,5.70423,3.5493,29.9226,1.5225,0.449799,0
33,6.60606,3.48485,19.7038,1.44854,0.356955,0
127,4.85827,3.62992,27.0414,1.79809,0.240851,0
76,5.60526,3.52632,26.1957,1.60159,0.364486,0
70,5.38571,3.55714,22.5745,1.45047,0.325123,0
273,5.08425,4.32967,48.7467,2.69671,0.201854,0
183,4.9235,3.88525,29.9848,2.07719,0.216734,0
39,5.74359,3.15385,20.4961,1.22031,0.503597,0
31,6.64516,3.32258,24.1962,1.43431,0.565401,0
392,4.85459,4.41071,51.6474,3.1204,0.148401,0
242,5.24793,4.31818,48.2342,2.74728,0.21731,0
1261,5.3632,5.40523,113.862,5.54778,0.0740559,0
9,9.11111,2.88889,17.0323,1.24226,0.663265,0
36,6.33333,3.47222,19.5576,1.55431,0.361039,0
9,9,3.22222,18.0493,1.43587,0.642105,0
149,4.98658,3.8255,32.8913,1.94292,0.289048,0
148,4.77703,3.71622,25.7277,1.816,0.213885,0
99,5.52525,3.65657,32.3938,1.70952,0.382234,0
33,6.69697,3.30303,23.5957,1.47679,0.527273,0
5,13,2.6,22,1.28062,0.876923,0
85,5.45882,3.52941,25.6609,1.65272,0.320051,0
102,5.06863,3.61765,25.7051,1.75479,0.266525,0
80,5.6125,3.6125,30.0946,1.5451,0.406091,0
21,6.95238,3.09524,21.2569,1.17127,0.649682,0
555,4.47027,4.23784,51.1405,2.91056,0.0979241,0
31,6.32258,3.32258,21.1544,1.34133,0.497992,0
166,4.87952,3.86145,33.1909,1.8033,0.233775,0
17,7.88235,3.11765,23.0342,1.25475,0.695035,0
181,5.02762,4.01105,38.4635,2.31853,0.264301,0
27,7.33333,3.33333,26.9993,1.40106,0.625,0
49,6.26531,3.32653,21.6934,1.33841,0.432735,0
92,4.84783,3.55435,18.6536,1.89601,0.212916,0
51,6.15686,3.52941,27.5634,1.54479,0.465995,0
6,11,2.66667,13.3542,1.24722,0.622222,0
93,5.15054,3.68817,24.3606,2.00793,0.295103,0
65,5.41538,3.33846,24.1055,1.29825,0.442478,0
67,5.01493,3.50746,10.032,1.52465,0.14711,0
69,5.27536,3.3913,22.358,1.43171,0.355993,0
207,5.3913,4.2657,45.5452,2.60563,0.241096,0
150,4.88667,3.85333,29.0484,1.85611,0.246564,0
59,5.37288,3.35593,22.9442,1.38102,0.361055,0
13,7.92308,2.92308,18.2566,1.17418,0.690265,0
100,5.24,3.66,27.0921,1.93505,0.305325,0
278,4.81655,4.1259,40.4058,2.73177,0.174139,0
151,5.29801,3.90728,37.2172,2.09019,0.303616,0
166,5.16265,3.99398,36.7403,2.14952,0.247934,0
169,4.56805,3.68639,26.9976,1.71898,0.181818,0
4,10,2.5,12.7083,1.32288,0.809524,0
56,5.96429,3.48214,26.8581,1.59229,0.448276,0
215,5.16744,4.04186,42.788,2.54048,0.252905,0
38,6.13158,3.42105,19.6752,1.44426,0.362468,0
67,5.61194,3.56716,27.0257,1.58089,0.401575,0
48,6.27083,3.33333,26.8155,1.43372,0.4725,0
36,5.88889,3.19444,22.3331,1.19767,0.563559,0
198,4.51515,3.76263,27.1525,1.90141,0.174987,0
107,5.21495,3.76636,28.282,1.61233,0.26626,0
48,5.70833,3.27083,23.5345,1.27049,0.44,0
10,9,2.9,20.02,1.22066,0.747368,0
104,5.24038,3.55769,29.1553,1.62804,0.330569,0
58,5.55172,3.55172,21.7146,1.49911,0.34252,0
47,6,3.3617,24.7807,1.38265,0.484419,0
206,5.1165,4.17476,40.9956,2.56915,0.223464,0
80,5.4625,3.5375,28.6448,1.61202,0.405546,0
191,4.69634,3.84293,31.2444,2.06224,0.213125,0
130,4.93846,3.64615,27.7602,1.75789,0.262787,0
69,5.89855,3.76812,28.7912,1.9235,0.377622,0
46,5.67391,3.36957,18.3399,1.43495,0.4,0
40,6.65,3.45,27.9263,1.49917,0.536741,0
70,5.77143,3.51429,30.488,1.65394,0.447059,0
40,6.05,3.4,17.3464,1.37477,0.345154,0
39,5.87179,3.33333,20.8759,1.33653,0.463087,0
6,10,2.83333,16.5831,1.34371,0.742424,0
14,8,3.07143,20.8155,1.27975,0.680328,0
115,5.31304,3.70435,33.4114,1.66014,0.367197,0
78,4.87179,3.53846,22.135,1.56641,0.295935,0
27,6.48148,3.11111,17.0823,1.18113,0.508621,0
36,6.08333,3.36111,17.9077,1.37745,0.349869,0
38,6.05263,3.36842,17.8162,1.34597,0.347395,0
52,5.82692,3.63462,25.2386,1.60563,0.395238,0
98,5.64286,3.7449,29.9446,1.75145,0.309032,0
138,5.31884,4.01449,35.2704,2.34671,0.24424,0
101,5.21782,3.76238,28.8024,1.72143,0.296296,0
14,7.78571,3.07143,16.8912,1.22266,0.57554,0
39,5.64103,3.30769,17.0647,1.33309,0.339426,0
60,5.31667,3.45,20.9774,1.39553,0.332046,0
207,5.23188,4.31884,42.9075,2.37128,0.201835,0
64,5.26562,3.40625,22.3021,1.33134,0.380457,0
237,4.6962,4.0211,38.3009,2.30565,0.19499,0
114,5.19298,3.65789,29.822,1.73118,0.277085,0
66,5.54545,3.57576,26.8566,1.67929,0.402464,0
392,5.18878,4.53571,59.2155,3.11247,0.147777,0
81,5.7284,3.7037,28.8384,1.64012,0.300613,0
91,5.53846,3.8022,32.307,1.80792,0.347765,0
162,5.14198,3.84568,33.9016,2.04146,0.240465,0
69,5.53623,3.42029,25.555,1.38214,0.426587,0
27,6.55556,3.18519,20.7406,1.20299,0.551402,0
205,4.40976,3.70732,28.9767,1.75227,0.145114,0
240,4.9125,4.14167,42.1206,2.40415,0.183269,0
508,5.12795,4.7126,66.0818,3.83058,0.112837,0
325,4.99385,4.36308,50.1718,3.11234,0.161339,0
145,5.15862,3.9931,34.4979,1.94758,0.256117,0
98,5.22449,3.70408,29.7347,1.73916,0.34022,0
298,4.73154,4.10403,40.4178,2.47387,0.16363,0
203,5.03448,3.80788,39.1987,2.02753,0.264792,0
38,6.36842,3.55263,25.9193,1.46355,0.508772,0
13,7.69231,2.84615,19.1447,1.13315,0.745098,0
93,5.3871,3.67742,31.0342,1.6439,0.377246,0
46,5.86957,3.30435,14.864,1.24882,0.371882,0
37,6.40541,3.24324,25.2709,1.35378,0.572491,0
90,5.08889,3.6,25.9849,1.66533,0.304348,0
71,5.84507,3.59155,30.3824,1.52054,0.416968,0
308,4.4026,3.90909,35.0938,2.31276,0.142547,0
74,5.24324,3.54054,24.2308,1.47217,0.361011,0
121,5.03306,3.66116,28.4105,1.72992,0.291963,0
131,4.79389,3.61832,26.7156,1.70297,0.255835,0
35,6.48571,3.37143,22.9352,1.36457,0.475248,0
194,4.68041,3.69588,30.712,2.02186,0.197032,0
41,5.7561,3.34146,17.9114,1.39878,0.345679,0
63,5.42857,3.46032,20.9479,1.52571,0.326923,0
130,5.14615,3.74615,32.1353,1.81579,0.305882,0
8,10,3.125,14.7309,1.36359,0.567568,0
111,5.12613,3.54054,27.3002,1.60115,0.310943,0
70,5.31429,3.4,23.4664,1.48709,0.383459,0
86,5.68605,3.72093,30.1123,1.74976,0.339096,0
61,5.57377,3.36066,26.5259,1.3971,0.450575,0
7,12.7143,3,26.2445,1.36277,0.824176,0
19,6.05263,3,16.0311,1.14708,0.596899,0
203,5.06404,4.02956,38.9863,2.13673,0.219681,0
41,6,3.26829,24.0396,1.37085,0.540636,0
163,4.7546,3.74233,28.4118,1.85051,0.231638,0
160,5.1625,3.975,34.6695,2.19645,0.193263,0
151,5.43046,4.1457,39.4069,2.32435,0.27845,0
177,5.32768,4.0678,43.0172,2.1129,0.287977,0
68,5.64706,3.54412,26.4518,1.52849,0.378815,0
173,5.17919,3.95954,36.1461,1.97047,0.250326,0
240,4.80833,4.01667,29.8641,2.32373,0.150771,0
87,5.85057,3.81609,32.0719,1.74217,0.374468,0
12,7.75,2.91667,16.0993,1.18732,0.642202,0
58,5.56897,3.43103,23.5344,1.39101,0.407159,0
62,5.74194,3.53226,27.3124,1.82913,0.413721,0
109,4.93578,3.40367,27.642,1.55993,0.368984,0
145,4.91724,3.71034,29.6088,1.89888,0.245211,0
237,4.79325,4.10127,39.5999,2.33897,0.188706,0
20,7.3,3.1,22.1948,1.22066,0.658228,0
114,4.99123,3.49123,26.6529,1.59079,0.297806,0
241,4.92946,4.05809,39.5913,2.35992,0.203245,0
171,4.97076,3.81287,29.9712,1.92401,0.246164,0
63,6.04762,3.61905,29.8464,1.65163,0.442623,0
49,6.06122,3.38776,24.9877,1.36002,0.485175,0
98,5.68367,3.82653,29.5205,1.95368,0.294427,0
71,5.38028,3.6338,23.9085,1.68456,0.3125,0
134,5.20896,3.8209,28.5629,2.01061,0.231548,0
23,6.52174,3.13043,18.6777,1.20882,0.543011,0
35,6.62857,3.31429,23.7632,1.24835,0.488673,0
45,5.77778,3.4,24.1568,1.28062,0.488746,0
52,5.55769,3.30769,17.5043,1.33789,0.339357,0
885,4.94237,4.88701,80.6254,4.81871,0.0918026,0
73,5.08219,3.45205,16.4897,1.42906,0.27907,0
9,9,2.88889,13.5072,1.24226,0.587156,0
11,9.09091,3,18.4807,1.31426,0.644628,0
208,5.39423,4.25962,44.6748,2.62384,0.243421,0
140,4.95714,3.72857,29.8558,1.61618,0.259784,0
169,4.65089,3.72781,22.8735,1.63627,0.173797,0
74,5.33784,3.45946,26.8878,1.31713,0.412791,0
79,5.79747,3.64557,27.264,1.8179,0.320876,0
32,6.125,3.09375,19.2545,1.12803,0.507874,0
37,6.16216,3.32432,20.6417,1.306,0.482993,0
119,4.63025,3.61345,23.2664,1.61198,0.214861,0
75,5.70667,3.68,28.7633,1.70223,0.375828,0
239,4.96653,4.08368,41.6245,2.5933,0.221022,0
35,7.51429,3.48571,30.7909,1.45153,0.556962,0
20,7.15,3.05,20.6404,1.16082,0.64557,0
111,5.57658,3.77477,31.5453,2.00083,0.304305,0
68,5.29412,3.39706,21.5318,1.43629,0.314696,0
72,5.38889,3.55556,25.957,1.64054,0.393064,0
58,5.53448,3.34483,22.0987,1.37153,0.387841,0
130,5.06923,3.76923,33.2774,1.93565,0.322198,0
109,5.07339,3.61468,29.0626,1.89837,0.291621,0
34,6.14706,3.29412,22.0922,1.38329,0.513725,0
148,5.13514,3.79054,31.3614,2.15059,0.238652,0
132,5.12879,3.75,30.3348,1.82315,0.241911,0
96,5.03125,3.52083,27.1935,1.50678,0.320053,0
220,5.20455,4.11818,42.7698,2.74767,0.232877,0
122,5.16393,3.64754,31.1775,1.67881,0.319127,0
124,5.45968,3.94355,35.4923,2.01727,0.314199,0
48,5.97917,3.3125,22.6242,1.43115,0.452442,0
221,5.08597,4.20814,41.6015,2.65124,0.210767,0
113,5.26549,3.63717,31.0803,1.627,0.340987,0
27,6.51852,3.2963,18.4217,1.47359,0.423792,0
46,5.76087,3.28261,24.1896,1.27966,0.507937,0
204,4.89216,3.91667,36.0416,2.24436,0.23678,0
46,6.08696,3.47826,24.3085,1.87361,0.451087,0
197,4.93909,3.91878,35.8732,2.19101,0.215485,0
82,5.69512,4,30.9337,1.86103,0.325479,0
415,4.83133,4.37108,51.3748,3.34947,0.130071,0
41,6.07317,3.29268,23.7162,1.40979,0.509868,0
187,5.15508,4.04813,37.4332,2.26289,0.160358,0
47,5.38298,3.25532,15.8404,1.25424,0.323789,0
77,6.2987,3.94805,33.2242,1.88911,0.348649,0
43,5.88372,3.23256,24.2499,1.20729,0.518152,0
97,5.47423,3.72165,26.6741,1.63872,0.322854,0
31,6.48387,3.06452,20.9452,1.14822,0.559184,0
35,6.08571,3.08571,19.1108,1.11794,0.507246,0
579,4.47496,4.32124,52.1911,3.03043,0.0891856,0
16,7.375,3.125,17.8251,1.26861,0.595745,0
217,4.59908,3.78341,32.3667,1.96727,0.19899,0
129,5.12403,3.78295,29.3688,1.94283,0.233385,0
329,4.64134,4.11246,38.79,2.59988,0.142938,0
40,6.85,3.525,29.492,1.43156,0.54232,0
48,5.75,3.3125,22.814,1.30952,0.445946,0
36,5.61111,3.25,20.3665,1.36168,0.508403,0
15,6.46667,2.86667,13.3959,1.11754,0.579832,0
56,5.71429,3.26786,23.9223,1.28856,0.469586,0
41,6.02439,3.36585,19.4391,1.41862,0.364078,0
99,4.91919,3.44444,23.983,1.69206,0.300983,0
4,12.5,2.5,10.7121,1.32288,0.571429,0
65,6.06154,3.66154,29.8915,1.67127,0.425,0
120,5.09167,3.63333,28.9819,1.59652,0.317546,0
153,4.71895,3.64706,27.2299,1.77849,0.235338,0
148,4.70946,3.65541,26.3714,1.95805,0.226696,0
37,6.48649,3.2973,25.7552,1.38261,0.565693,0
57,6,3.45614,28.4685,1.34517,0.498765,0
12,6.5,2.91667,10.1694,1.18732,0.398551,0
33,6.21212,3.51515,17.8117,1.58824,0.322751,0
80,5.425,3.6875,26.6476,1.90127,0.332322,0
12,9.25,3.08333,20.0961,1.32025,0.666667,0
45,5.64444,3.37778,18.031,1.37903,0.329596,0
60,5.46667,3.41667,21.5224,1.49768,0.326203,0
62,5.91935,3.66129,27.9333,1.61588,0.378277,0
158,4.82278,3.74684,28.626,2.09562,0.225275,0
25,7.12,3.16,23.6666,1.20599,0.629442,0
6,14.3333,2.66667,25.8113,1.24722,0.835165,0
5,9,2.6,9.59166,1.28062,0.685185,0
207,5.24638,4.16908,43.8829,2.47117,0.249565,0
275,4.82909,3.99636,41.4632,2.60768,0.18813,0
51,5.88235,3.31373,25.0667,1.2523,0.481481,0
61,5.7377,3.72131,28.3085,1.6559,0.40708,0
106,5.54717,3.66981,33.5267,1.66383,0.360094,0
152,4.70395,3.71711,27.554,2.01774,0.213881,0
400,4.8725,4.315,54.3276,2.91818,0.116145,0
125,4.944,3.552,28.8775,1.52817,0.311134,0
40,6.425,3.525,26.0566,1.65812,0.501608,0
411,4.73236,4.25791,49.9486,3.09998,0.14408,0
34,5.52941,3.11765,11.4101,1.1572,0.375405,0
20,7.6,2.95,23.2732,1.11692,0.701863,0
81,5.2963,3.49383,24.3028,1.67497,0.3429,0
10,8,2.8,14.8593,1.16619,0.659574,0
80,5.5625,3.475,26.7642,1.40512,0.36164,0
40,5.95,3.475,19.0499,1.51637,0.339853,0
150,4.8,3.82,28.8731,2.06259,0.217902,0
164,4.85976,3.77439,31.9924,2.02523,0.255605,0
108,5.78704,3.89815,37.9183,1.91939,0.371429,0
69,5.5942,3.42029,26.6357,1.49304,0.442424,0
164,5.01829,3.87195,34.1638,1.98518,0.256186,0
90,5.65556,3.75556,30.9049,1.72118,0.35318,0
44,6,3.29545,20.698,1.40744,0.452778,0
131,5.41221,3.69466,31.6722,1.96688,0.253381,0
38,5.78947,3.21053,19.8178,1.19556,0.485714,0
4,12.5,2.5,15.4353,1.32288,0.8,0
440,4.81818,4.34773,51.0944,3.10418,0.115888,0
94,5.42553,3.48936,29.3332,1.58278,0.365563,0
82,5.64634,3.58537,30.722,1.76657,0.417637,0
56,6.44643,3.55357,28.3006,1.71047,0.420039,0
259,4.87259,4.17375,42.474,2.60989,0.196253,0
374,5.20053,4.4492,58.191,3.13448,0.185868,0
103,5.24272,3.68932,28.9024,1.89803,0.287746,0
180,5.04444,3.88333,31.6656,2.14288,0.240123,0
226,5.07965,4.23894,42.2059,2.44325,0.203722,0
62,6.04839,3.46774,27.8182,1.456,0.414953,0
141,5.22695,3.6383,32.3812,2.04133,0.26858,0
332,4.86747,4.15663,47.2855,2.80804,0.145083,0
165,4.82424,3.78788,31.1948,1.93309,0.235129,0
25,7.28,3.36,24.6488,1.48,0.591346,0
44,6.38636,3.47727,26.7932,1.51491,0.51497,0
237,4.68776,3.92405,34.5436,2.26851,0.179708,0
102,5.66667,3.71569,31.1207,1.74546,0.318856,0
30,7.3,3.3,14.5949,1.57374,0.36855,0
68,6.89706,3.73529,39.3525,2.0766,0.493892,0
71,5.32394,3.26761,24.722,1.41877,0.367174,0
44,5.40909,3.34091,15.2618,1.34744,0.30543,0
64,5.51562,3.53125,25.403,1.42488,0.398747,0
20,8.15,3.1,25.0025,1.26095,0.668508,0
51,6.21569,3.41176,26.7166,1.47763,0.486216,0
271,4.69004,4.10332,40.557,2.41925,0.182745,0
239,4.80335,4.0251,40.6596,2.35264,0.207418,0
104,4.91346,3.48077,23.7908,1.62304,0.251741,0
67,5.64179,3.53731,28.3605,1.56289,0.428866,0
720,5.3,4.8625,80.7119,4.14048,0.111844,0
178,5.40449,4.16292,42.6723,2.44292,0.258755,0
7,12.2857,2.71429,25.1948,1.22057,0.850575,0
98,5.47959,3.60204,26.6513,1.86668,0.312986,0
73,4.78082,3.27397,14.5567,1.32169,0.267936,0
233,5.14163,4.35193,43.6585,2.58598,0.190934,0
13,9.23077,3.07692,24.4765,1.23796,0.732283,0
83,5.71084,3.54217,29.5617,1.71318,0.319175,0
112,5.1875,3.60714,29.7161,1.71837,0.283333,0
8,8.75,2.875,13.6451,1.26861,0.632184,0
34,7.32353,3.44118,29.3696,1.37608,0.586572,0
57,5.49123,3.36842,23.4806,1.36538,0.442786,0
34,6.85294,3.35294,25.6322,1.41176,0.544484,0
55,6.43636,3.49091,27.8207,1.419,0.474836,0
37,5.64865,3.24324,19.919,1.22817,0.490272,0
57,5.94737,3.61404,27.9476,1.77956,0.447059,0
213,4.6385,3.93897,32.1962,2.21731,0.144569,0
59,5.47458,3.28814,19.7152,1.25618,0.366472,0
194,4.87113,3.88144,36.6568,2.26387,0.254617,0
32,6.1875,3.15625,19.6651,1.20181,0.528689,0
161,4.90683,3.75155,33.0615,1.93218,0.229801,0
106,5.19811,3.62264,28.7902,1.73995,0.295135,0
15,8.33333,2.93333,22.3954,1.15277,0.721805,0
70,5.7,3.5,27.6232,1.63663,0.436647,0
18,9.44444,3.22222,29.4868,1.39665,0.691489,0
36,6.47222,3.41667,19.5725,1.38193,0.356968,0
114,5.15789,3.84211,31.2243,1.7799,0.306265,0
152,5.01974,3.82237,32.9027,2.00034,0.274671,0
43,6.62791,3.37209,28.3007,1.38972,0.559633,0
108,5.25926,3.72222,29.0138,1.68233,0.325803,0
27,5.88889,3.22222,12.9995,1.3287,0.319355,0
57,5.33333,3.24561,21.4961,1.21078,0.397291,0
234,4.75214,4.10684,38.5437,2.42523,0.188172,0
81,5.38272,3.66667,29.141,1.65924,0.369748,0
733,4.86903,4.76535,68.5025,4.13659,0.0840432,0
66,5.62121,3.5303,26.1266,1.58802,0.361702,0
106,5.43396,3.57547,30.9199,1.61332,0.299703,0
168,4.88095,3.91667,33.3727,1.96522,0.226648,0
67,5.61194,3.43284,24.594,1.57142,0.392265,0
70,5.37143,3.38571,20.5935,1.48606,0.319084,0
666,4.87688,4.66066,67.2914,3.78183,0.104489,0
109,5.04587,3.66055,25.4715,1.71726,0.23235,0
62,5.40323,3.3871,21.8842,1.41825,0.381633,0
167,5.1018,3.85629,29.841,2.33376,0.205479,0
36,6.75,3.61111,25.7513,1.62066,0.473016,0
26,8.11538,3.42308,29.3851,1.54852,0.61157,0
925,4.80324,4.72108,76.1039,4.3824,0.0850034,0
58,5.84483,3.67241,28.3706,1.87899,0.440191,0
345,5.02899,4.35072,50.9597,2.89906,0.176363,0
143,4.6993,3.65035,24.3256,1.98863,0.228549,0
110,5.28182,3.61818,27.1371,1.97706,0.310381,0
50,6.22,3.44,25.8854,1.38795,0.478481,0
118,5.59322,3.91525,35.825,2.07314,0.311637,0
78,5.42308,3.52564,25.844,1.63083,0.366883,0
46,5.93478,3.34783,23.7271,1.27206,0.447154,0
44,6.22727,3.31818,26.0488,1.51916,0.511905,0
318,5.1195,4.49686,54.1944,2.99344,0.172345,0
33,7.09091,3.66667,28.0944,1.6545,0.538745,0
335,4.9403,4.36716,50.4561,2.93758,0.173127,0
313,4.40575,3.90096,35.4317,2.12465,0.145102,0
65,6.18462,3.67692,31.8626,1.64183,0.44358,0
61,5.60656,3.55738,24.3501,1.65979,0.389937,0
15,6.8,3,11.7712,1.23828,0.470588,0
13,7.92308,3.15385,15.4744,1.43292,0.524476,0
46,6.04348,3.5,24.7553,1.72891,0.455307,0
40,6.725,3.35,27.9186,1.4239,0.508721,0
228,4.7807,3.97807,38.7833,2.06356,0.220849,0
52,5.78846,3.30769,20.0809,1.23317,0.377871,0
244,5.30738,4.2582,47.3961,2.6556,0.235849,0
134,5.15672,3.8806,30.2025,2.12675,0.24168,0
245,4.56735,3.89796,33.2119,2.49362,0.16077,0
206,4.43689,3.74272,27.5186,2.06139,0.174065,0
192,4.42708,3.67708,27.1292,2.13109,0.189402,0
43,5.93023,3.39535,21.6767,1.35783,0.36983,0
174,5.28161,4.1954,39.5209,2.26081,0.246771,0
30,7.33333,3.46667,26.0004,1.49963,0.501718,0
119,5.29412,3.68067,28.5293,1.6825,0.304902,0
112,5.45536,3.65179,31.5079,1.7814,0.318458,0
31,7.29032,3.51613,21.532,1.42265,0.386423,0
36,6.27778,3.38889,22.6613,1.29696,0.509091,0
177,4.9435,3.85311,29.9594,2.24638,0.218935,0
199,4.98995,3.8794,32.3282,2.22831,0.203785,0
68,5.41176,3.5,26.9516,1.37734,0.421277,0
294,4.4966,3.95238,36.7874,2.15025,0.161681,0
234,4.67094,3.91026,35.2834,2.29373,0.191896,0
108,5.15741,3.63889,28.8313,1.82299,0.313003,0
178,4.98315,3.92697,31.0568,2.35125,0.21416,0
247,4.87449,4.11336,39.9942,2.5162,0.205966,0
309,4.6699,4.12298,40.3175,2.6842,0.153896,0
37,6.21622,3.16216,23.6428,1.20838,0.566038,0
42,6.21429,3.35714,24.9691,1.37705,0.501548,0
331,4.77039,4.24773,43.7878,2.65583,0.164545,0
53,5.98113,3.39623,26.7754,1.43855,0.47619,0
85,5.51765,3.55294,28.1227,1.48725,0.363112,0
56,5.76786,3.39286,26.7341,1.45992,0.440559,0
65,5.46154,3.41538,24.2202,1.56296,0.418605,0
170,5.06471,3.77059,32.2054,1.90981,0.261745,0
528,5.23106,4.74811,70.9089,3.43707,0.0864143,0
266,5.15789,4.19549,46.3248,2.5383,0.165557,0
8,9.375,2.875,19.5124,1.26861,0.789474,0
154,4.71429,3.73377,28.5172,2.17137,0.237354,0
10,8.7,2.8,16.5895,1.16619,0.638889,0
40,6.65,3.7,26.4967,1.72047,0.456647,0
27,6.55556,3.2963,21.8672,1.2267,0.539906,0
134,5.50746,3.88806,27.4234,2.02101,0.222011,0
150,5.23333,3.87333,27.5716,2.03731,0.200567,0
27,7.03704,3.25926,22.7913,1.39025,0.556034,0
3,18.3333,2.33333,23.0988,1.37437,0.927273,0
32,6.6875,3.53125,25.2084,1.61988,0.523622,0
15,8.53333,3.06667,20.3269,1.20922,0.625806,0
106,5.53774,3.80189,34.0156,1.86031,0.362047,0
72,5.77778,3.72222,28.1761,2.06977,0.347003,0
100,5.08,3.64,21.7171,1.85213,0.240394,0
146,5.36986,3.9863,36.4436,2.34078,0.281326,0
161,4.98758,3.7205,34.2423,2.03605,0.274849,0
99,5.79798,3.81818,32.082,1.82499,0.312831,0
64,5.8125,3.57812,28.8812,1.55929,0.43215,0
176,4.84091,3.86932,33.5215,2.11057,0.222293,0
52,6.03846,3.5,23.902,1.57505,0.429907,0
15,8.2,3.33333,19.5455,1.59861,0.594595,0
22,6.90909,3.13636,17.9796,1.17919,0.522388,0
56,6.19643,3.58929,28.862,1.67734,0.466513,0
36,6.58333,3.19444,24.4283,1.24319,0.550523,0
166,5.51807,3.87349,42.7814,2.05986,0.32958,0
79,5.50633,3.62025,28.0478,1.81975,0.33678,0
128,5.82812,3.78125,40.9291,1.94027,0.386139,0
34,5.5,3.11765,11.6701,1.1572,0.375817,0
24,7.91667,3.25,24.2107,1.33073,0.588745,0
126,5.1746,3.80952,31.0453,1.93019,0.27165,0
61,5.31148,3.34426,22.1045,1.31055,0.40133,0
33,6.78788,3.30303,25.1634,1.41389,0.542125,0
191,4.96335,3.84817,31.9257,2.05882,0.211076,0
206,5.02913,3.96117,37.0422,2.23573,0.217125,0
131,5.08397,3.70992,31.7642,1.676,0.209146,0
80,5.8,3.6625,31.981,1.68778,0.395899,0
172,4.7907,3.86628,31.6895,2.07129,0.213963,0
87,5.44828,3.62069,28.7657,1.72034,0.378462,0
9,8.22222,3,15.9079,1.29099,0.674699,0
334,5.06886,4.32036,50.5314,2.92251,0.177832,0
63,5.87302,3.52381,27.3522,1.55693,0.437759,0
122,5.17213,3.63115,32.8984,1.69957,0.282847,0
154,4.92208,3.86364,32.8421,2.11386,0.24941,0
7,8.71429,2.85714,13.8018,1.30149,0.666667,0
120,5.06667,3.70833,29.9009,1.89471,0.279921,0
275,5.04,4.24,45.1962,2.68,0.158349,0
75,5.34667,3.56,23.6251,1.68713,0.315234,0
29,6.75862,3.24138,22.0136,1.34306,0.530364,0
34,6.58824,3.32353,25.3228,1.38735,0.555556,0
196,4.63776,3.79592,30.4174,2.06259,0.204533,0
59,5.9661,3.52542,26.6763,1.50542,0.42827,0
198,4.9798,4.03535,36.6424,2.26608,0.217146,0
219,5.04566,4.11872,41.4524,2.35823,0.214868,0
74,5.58108,3.45946,29.317,1.71786,0.441683,0
176,5.06818,3.97159,37.8744,1.99838,0.246658,0
81,5.54321,3.59259,28.5787,1.58914,0.365443,0
140,5.20714,3.85714,33.6697,2.04441,0.235168,0
9,10.7778,3.11111,23.4463,1.3287,0.742857,0
23,7.3913,3.52174,24.8626,2.00802,0.56,0
328,5.02439,4.29268,51.1563,2.72069,0.170878,0
121,4.94215,3.65289,29.6863,1.61711,0.30812,0
